Date,Year,Experiment,DataUse,Replication,Month,Vegetation,VegType,N2O,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM
8/27/2003,2003,MCSE-T2,Testing,R2,August,GLYMX,Annual,9,0,19.05,22.098,22.2,474,422,0.292652174,3.7988875,6.30555,183.25,432.875,1.1868
8/27/2003,2003,MCSE-T2,Testing,R3,August,GLYMX,Annual,2.34,0,19.05,22.098,22.2,474,422,0.341427536,6.848475,6.3373,169.8333333,418.8333333,1.8232
8/27/2003,2003,MCSE-T2,Testing,R4,August,GLYMX,Annual,1.97,0,19.05,22.098,22.2,474,422,0.292652174,2.600325,7.6819125,128.3333333,491.6666667,1.806
9/18/2003,2003,MCSE-T2,Testing,R1,September,GLYMX,Annual,2.76,0,0,7.9375,18.93,496,444,0.170713768,2.759982143,5.363482143,162.5,490.375,1.4964
9/18/2003,2003,MCSE-T2,Testing,R2,September,GLYMX,Annual,6,0,0,7.9375,18.93,496,444,0.268264493,2.646589286,5.5245,183.25,432.875,1.1868
9/18/2003,2003,MCSE-T2,Testing,R3,September,GLYMX,Annual,1.24,0,0,7.9375,18.93,496,444,0.170713768,4.655910714,7.003142857,169.8333333,418.8333333,1.8232
9/18/2003,2003,MCSE-T2,Testing,R4,September,GLYMX,Annual,2,0,0,7.9375,18.93,496,444,0.195101449,5.297714286,8.509,128.3333333,491.6666667,1.806
9/30/2003,2003,MCSE-T2,Testing,R1,September,GLYMX,Annual,0.78,0,2.54,53.0733,8.46,508,456,0.341427536,2.873375,6.1595,162.5,490.375,1.4964
9/30/2003,2003,MCSE-T2,Testing,R2,September,GLYMX,Annual,1.26,0,2.54,53.0733,8.46,508,456,0.317039855,3.095625,6.207125,183.25,432.875,1.1868
9/30/2003,2003,MCSE-T2,Testing,R3,September,GLYMX,Annual,0.78,0,2.54,53.0733,8.46,508,456,0.390202899,5.794375,8.5725,169.8333333,418.8333333,1.8232
9/30/2003,2003,MCSE-T2,Testing,R4,September,GLYMX,Annual,1.26,0,2.54,53.0733,8.46,508,456,0.438978261,6.969125,8.255,128.3333333,491.6666667,1.806
10/14/2003,2003,MCSE-T2,Testing,R1,October,GLYMX,Annual,5.7,0,1.524,1.524,9.37,522,470,0.390202899,3.2004,6.96595,162.5,490.375,1.4964
10/14/2003,2003,MCSE-T2,Testing,R2,October,GLYMX,Annual,1.25,0,1.524,1.524,9.37,522,470,0.365815217,4.03225,8.48995,183.25,432.875,1.1868
10/14/2003,2003,MCSE-T2,Testing,R3,October,GLYMX,Annual,3.19,0,1.524,1.524,9.37,522,470,0.463365942,5.3086,10.4521,169.8333333,418.8333333,1.8232
10/14/2003,2003,MCSE-T2,Testing,R4,October,GLYMX,Annual,3.19,0,1.524,1.524,9.37,522,470,0.512141304,6.94055,7.70255,128.3333333,491.6666667,1.806
11/14/2003,2003,MCSE-T2,Testing,R1,November,GLYMX,Annual,0.8,0,3.429,7.493,3.04,553,501,0.365815217,3.565593525,11.45992266,162.5,490.375,1.4964
11/14/2003,2003,MCSE-T2,Testing,R2,November,GLYMX,Annual,0.4,0,3.429,7.493,3.04,553,501,0.41459058,5.287859712,14.03715468,183.25,432.875,1.1868
11/14/2003,2003,MCSE-T2,Testing,R3,November,GLYMX,Annual,0.4,0,3.429,7.493,3.04,553,501,0.41459058,3.96372482,18.57991727,169.8333333,418.8333333,1.8232
11/14/2003,2003,MCSE-T2,Testing,R4,November,GLYMX,Annual,0.4,0,3.429,7.493,3.04,553,501,0.487753623,5.483156475,10.20568345,128.3333333,491.6666667,1.806
3/25/2004,2004,MCSE-T2,Testing,R1,March,TRIAE,Annual,8.15,90,8.89,23.3553,13.66,169,633,0.390202899,3.987708633,5.791519784,162.5,490.375,1.4964
3/25/2004,2004,MCSE-T2,Testing,R2,March,TRIAE,Annual,5.46,90,8.89,23.3553,13.66,169,633,0.365815217,4.65468705,4.418960432,183.25,432.875,1.1868
3/25/2004,2004,MCSE-T2,Testing,R3,March,TRIAE,Annual,1.92,90,8.89,23.3553,13.66,169,633,0.41459058,5.139616906,6.278276978,169.8333333,418.8333333,1.8232
3/25/2004,2004,MCSE-T2,Testing,R4,March,TRIAE,Annual,2.37,90,8.89,23.3553,13.66,169,633,0.487753623,5.061041367,5.230755396,128.3333333,491.6666667,1.806
4/6/2004,2004,MCSE-T2,Testing,R1,April,TRIAE,Annual,4.66,90,0,1.27,7.35,181,645,,3.2385,4.45135,162.5,490.375,1.4964
4/6/2004,2004,MCSE-T2,Testing,R2,April,TRIAE,Annual,5.3,90,0,1.27,7.35,181,645,,3.992033333,4.008966667,183.25,432.875,1.1868
4/6/2004,2004,MCSE-T2,Testing,R3,April,TRIAE,Annual,1.13,90,0,1.27,7.35,181,645,,4.836583333,5.4483,169.8333333,418.8333333,1.8232
4/20/2004,2004,MCSE-T2,Testing,R1,April,TRIAE,Annual,2.23,90,0,2.54,7.72,195,4,,9.49325,5.04825,162.5,490.375,1.4964
4/20/2004,2004,MCSE-T2,Testing,R2,April,TRIAE,Annual,2.21,90,0,2.54,7.72,195,4,,8.842375,4.953,183.25,432.875,1.1868
4/20/2004,2004,MCSE-T2,Testing,R3,April,TRIAE,Annual,3.2,90,0,2.54,7.72,195,4,,10.207625,8.54075,169.8333333,418.8333333,1.8232
4/20/2004,2004,MCSE-T2,Testing,R4,April,TRIAE,Annual,0.55,90,0,2.54,7.72,195,4,,10.668,6.302375,128.3333333,491.6666667,1.806
5/4/2004,2004,MCSE-T2,Testing,R1,May,TRIAE,Annual,12.43,90,7.0993,27.4066,9.76,209,18,,10.683875,4.111625,162.5,490.375,1.4964
5/4/2004,2004,MCSE-T2,Testing,R2,May,TRIAE,Annual,17.65,90,7.0993,27.4066,9.76,209,18,,10.16,3.96875,183.25,432.875,1.1868
5/4/2004,2004,MCSE-T2,Testing,R3,May,TRIAE,Annual,11.99,90,7.0993,27.4066,9.76,209,18,,10.969625,7.127875,169.8333333,418.8333333,1.8232
5/4/2004,2004,MCSE-T2,Testing,R4,May,TRIAE,Annual,9.59,90,7.0993,27.4066,9.76,209,18,,11.27125,5.286375,128.3333333,491.6666667,1.806
5/18/2004,2004,MCSE-T2,Testing,R1,May,TRIAE,Annual,2.95,90,6.096,63.8683,17.59,223,32,0.390202899,4.46405,1.526116667,162.5,490.375,1.4964
5/18/2004,2004,MCSE-T2,Testing,R2,May,TRIAE,Annual,26.96,90,6.096,63.8683,17.59,223,32,0.390202899,5.160433333,1.833033333,183.25,432.875,1.1868
5/18/2004,2004,MCSE-T2,Testing,R3,May,TRIAE,Annual,17.05,90,6.096,63.8683,17.59,223,32,0.438978261,6.301316667,2.7559,169.8333333,418.8333333,1.8232
5/18/2004,2004,MCSE-T2,Testing,R4,May,TRIAE,Annual,1.21,90,6.096,63.8683,17.59,223,32,0.487753623,5.73405,2.144183333,128.3333333,491.6666667,1.806
6/4/2004,2004,MCSE-T2,Testing,R2,June,TRIAE,Annual,2.81,90,4.8133,27.6606,16.99,240,49,0.341427536,3.753826923,1.802423077,183.25,432.875,1.1868
6/4/2004,2004,MCSE-T2,Testing,R3,June,TRIAE,Annual,1.08,90,4.8133,27.6606,16.99,240,49,0.41459058,8.880230769,4.618403846,169.8333333,418.8333333,1.8232
6/4/2004,2004,MCSE-T2,Testing,R4,June,TRIAE,Annual,6.52,90,4.8133,27.6606,16.99,240,49,0.438978261,7.102230769,3.514480769,128.3333333,491.6666667,1.806
7/20/2004,2004,MCSE-T2,Testing,R1,July,TRIAE,Annual,0.74,90,0,2.5273,24.19,286,95,0.292652174,4.009838235,6.813176471,162.5,490.375,1.4964
7/20/2004,2004,MCSE-T2,Testing,R2,July,TRIAE,Annual,0.79,90,0,2.5273,24.19,286,95,0.292652174,3.701676471,7.550897059,183.25,432.875,1.1868
7/20/2004,2004,MCSE-T2,Testing,R3,July,TRIAE,Annual,1.53,90,0,2.5273,24.19,286,95,0.292652174,8.714441176,7.076514706,169.8333333,418.8333333,1.8232
7/20/2004,2004,MCSE-T2,Testing,R4,July,TRIAE,Annual,1.23,90,0,2.5273,24.19,286,95,0.317039855,4.543985294,9.973235294,128.3333333,491.6666667,1.806
8/17/2004,2004,MCSE-T2,Testing,R1,August,TRIAE,Annual,1.38,90,0,18.9103,18.03,314,123,0.317039855,3.720224138,3.90962931,162.5,490.375,1.4964
8/17/2004,2004,MCSE-T2,Testing,R2,August,TRIAE,Annual,0.64,90,0,18.9103,18.03,314,123,0.317039855,3.264775862,6.122275862,183.25,432.875,1.1868
8/17/2004,2004,MCSE-T2,Testing,R3,August,TRIAE,Annual,0.19,90,0,18.9103,18.03,314,123,0.365815217,6.434301724,4.365077586,169.8333333,418.8333333,1.8232
8/17/2004,2004,MCSE-T2,Testing,R4,August,TRIAE,Annual,2.6,90,0,18.9103,18.03,314,123,0.438978261,4.47675,6.828439655,128.3333333,491.6666667,1.806
8/31/2004,2004,MCSE-T2,Testing,R1,August,TRIAE,Annual,0.49,90,9.398,61.2013,18.15,328,137,0.365815217,2.76225,4.6355,162.5,490.375,1.4964
8/31/2004,2004,MCSE-T2,Testing,R2,August,TRIAE,Annual,0.87,90,9.398,61.2013,18.15,328,137,0.317039855,2.3495,7.14375,183.25,432.875,1.1868
8/31/2004,2004,MCSE-T2,Testing,R3,August,TRIAE,Annual,0.77,90,9.398,61.2013,18.15,328,137,0.390202899,4.1275,5.11175,169.8333333,418.8333333,1.8232
8/31/2004,2004,MCSE-T2,Testing,R4,August,TRIAE,Annual,3.06,90,9.398,61.2013,18.15,328,137,0.463365942,3.3655,5.762625,128.3333333,491.6666667,1.806
9/14/2004,2004,MCSE-T2,Testing,R1,September,TRIAE,Annual,0.46,90,0,0,22.35,342,151,0.317039855,3.3655,5.08,162.5,490.375,1.4964
9/14/2004,2004,MCSE-T2,Testing,R2,September,TRIAE,Annual,0.2,90,0,0,22.35,342,151,0.268264493,3.46075,7.381875,183.25,432.875,1.1868
9/14/2004,2004,MCSE-T2,Testing,R3,September,TRIAE,Annual,-0.16,90,0,0,22.35,342,151,0.317039855,5.42925,5.842,169.8333333,418.8333333,1.8232
9/14/2004,2004,MCSE-T2,Testing,R4,September,TRIAE,Annual,1.81,90,0,0,22.35,342,151,0.41459058,4.03225,4.98475,128.3333333,491.6666667,1.806
9/28/2004,2004,MCSE-T2,Testing,R1,September,TRIAE,Annual,0.97,90,0,0,11.97,356,165,0.317039855,4.73075,3.683,162.5,490.375,1.4964
9/28/2004,2004,MCSE-T2,Testing,R2,September,TRIAE,Annual,0.45,90,0,0,11.97,356,165,0.243876812,4.836583333,5.7785,183.25,432.875,1.1868
9/28/2004,2004,MCSE-T2,Testing,R3,September,TRIAE,Annual,1.53,90,0,0,11.97,356,165,0.268264493,7.852833333,6.720416667,169.8333333,418.8333333,1.8232
9/28/2004,2004,MCSE-T2,Testing,R4,September,TRIAE,Annual,0.9,90,0,0,11.97,356,165,0.365815217,5.355166667,4.074583333,128.3333333,491.6666667,1.806
10/26/2004,2004,MCSE-T2,Testing,R1,October,TRIAE,Annual,0.22,90,0.381,10.541,12.11,384,193,0.365815217,4.60375,4.021666667,162.5,490.375,1.4964
10/26/2004,2004,MCSE-T2,Testing,R2,October,TRIAE,Annual,0.97,90,0.381,10.541,12.11,384,193,0.341427536,3.735916667,3.6195,183.25,432.875,1.1868
10/26/2004,2004,MCSE-T2,Testing,R3,October,TRIAE,Annual,1.36,90,0.381,10.541,12.11,384,193,0.365815217,6.244166667,5.93725,169.8333333,418.8333333,1.8232
10/26/2004,2004,MCSE-T2,Testing,R4,October,TRIAE,Annual,-0.76,90,0.381,10.541,12.11,384,193,0.463365942,4.3815,3.14325,128.3333333,491.6666667,1.806
11/16/2004,2004,MCSE-T2,Testing,R1,November,TRIAE,Annual,0.26,90,0,0,7.59,405,214,0.341427536,4.790388514,4.254929054,162.5,490.375,1.4964
11/16/2004,2004,MCSE-T2,Testing,R2,November,TRIAE,Annual,0.34,90,0,0,7.59,405,214,0.341427536,3.830165541,2.735219595,183.25,432.875,1.1868
11/16/2004,2004,MCSE-T2,Testing,R3,November,TRIAE,Annual,0.68,90,0,0,7.59,405,214,0.341427536,5.750611486,3.695442568,169.8333333,418.8333333,1.8232
11/16/2004,2004,MCSE-T2,Testing,R4,November,TRIAE,Annual,-0.01,90,0,0,7.59,405,214,0.438978261,4.511932432,2.444320946,128.3333333,491.6666667,1.806
4/12/2006,2006,MCSE-T2,Testing,R1,April,GLYMX,Annual,2.65,0,0.889,29.845,14.94,335,295,0.390202899,4.741333333,5.979583333,162.5,490.375,1.4964
4/12/2006,2006,MCSE-T2,Testing,R2,April,GLYMX,Annual,0.29,0,0.889,29.845,14.94,335,295,0.365815217,6.773333333,6.720416667,183.25,432.875,1.1868
4/12/2006,2006,MCSE-T2,Testing,R3,April,GLYMX,Annual,-0.47,0,0.889,29.845,14.94,335,295,0.41459058,6.773333333,8.265583333,169.8333333,418.8333333,1.8232
4/12/2006,2006,MCSE-T2,Testing,R4,April,GLYMX,Annual,0.43,0,0.889,29.845,14.94,335,295,0.487753623,5.630333333,7.990416667,128.3333333,491.6666667,1.806
4/28/2006,2006,MCSE-T2,Testing,R1,April,GLYMX,Annual,1.04,0,0,1.582,10.97,351,311,0.317039855,6.477,6.82625,162.5,490.375,1.4964
4/28/2006,2006,MCSE-T2,Testing,R2,April,GLYMX,Annual,-0.35,0,0,1.582,10.97,351,311,0.317039855,7.20725,6.328833333,183.25,432.875,1.1868
4/28/2006,2006,MCSE-T2,Testing,R4,April,GLYMX,Annual,0.18,0,0,1.582,10.97,351,311,0.41459058,6.900333333,8.466666667,128.3333333,491.6666667,1.806
5/10/2006,2006,MCSE-T2,Testing,R1,May,GLYMX,Annual,0.86,0,0,1.524,17.98,363,323,0.317039855,6.691690476,7.074202381,162.5,490.375,1.4964
5/10/2006,2006,MCSE-T2,Testing,R2,May,GLYMX,Annual,0.3,0,0,1.524,17.98,363,323,0.317039855,7.630583333,6.325809524,183.25,432.875,1.1868
5/10/2006,2006,MCSE-T2,Testing,R3,May,GLYMX,Annual,0.61,0,0,1.524,17.98,363,323,0.341427536,9.647464286,8.076595238,169.8333333,418.8333333,1.8232
5/10/2006,2006,MCSE-T2,Testing,R4,May,GLYMX,Annual,0.76,0,0,1.524,17.98,363,323,0.390202899,7.982857143,9.20447619,128.3333333,491.6666667,1.806
5/26/2006,2006,MCSE-T2,Testing,R1,May,GLYMX,Annual,1.2,0,1.27,5.969,18.97,379,339,0.341427536,5.749636364,8.029863636,162.5,490.375,1.4964
5/26/2006,2006,MCSE-T2,Testing,R2,May,GLYMX,Annual,0.6,0,1.27,5.969,18.97,379,339,0.317039855,4.612409091,6.865215909,183.25,432.875,1.1868
5/26/2006,2006,MCSE-T2,Testing,R3,May,GLYMX,Annual,10.4,0,1.27,5.969,18.97,379,339,0.365815217,4.460875,6.523181818,169.8333333,418.8333333,1.8232
5/26/2006,2006,MCSE-T2,Testing,R4,May,GLYMX,Annual,2.92,0,1.27,5.969,18.97,379,339,0.463365942,6.121977273,9.473045455,128.3333333,491.6666667,1.806
6/13/2006,2006,MCSE-T2,Testing,R1,June,GLYMX,Annual,1.12,0,0,12.065,17.35,397,357,0.317039855,4.814454545,17.53754545,162.5,490.375,1.4964
6/13/2006,2006,MCSE-T2,Testing,R2,June,GLYMX,Annual,0.77,0,0,12.065,17.35,397,357,0.292652174,4.664363636,12.81401136,183.25,432.875,1.1868
6/13/2006,2006,MCSE-T2,Testing,R3,June,GLYMX,Annual,0.91,0,0,12.065,17.35,397,357,0.317039855,5.889625,14.42027273,169.8333333,418.8333333,1.8232
6/13/2006,2006,MCSE-T2,Testing,R4,June,GLYMX,Annual,3.06,0,0,12.065,17.35,397,357,0.438978261,6.277840909,15.44781818,128.3333333,491.6666667,1.806
6/21/2006,2006,MCSE-T2,Testing,R1,June,GLYMX,Annual,5.35,0,0,10.795,21.77,405,365,0.341427536,3.8735,21.574125,162.5,490.375,1.4964
6/21/2006,2006,MCSE-T2,Testing,R2,June,GLYMX,Annual,17.5,0,0,10.795,21.77,405,365,0.341427536,5.667375,16.303625,183.25,432.875,1.1868
6/21/2006,2006,MCSE-T2,Testing,R3,June,GLYMX,Annual,47.92,0,0,10.795,21.77,405,365,0.438978261,5.11175,18.51025,169.8333333,418.8333333,1.8232
6/21/2006,2006,MCSE-T2,Testing,R4,June,GLYMX,Annual,17.79,0,0,10.795,21.77,405,365,0.487753623,5.318125,18.208625,128.3333333,491.6666667,1.806
7/6/2006,2006,MCSE-T2,Testing,R1,July,GLYMX,Annual,0.8,0,12.065,18.415,18.97,420,380,0.341427536,4.218214286,28.29378571,162.5,490.375,1.4964
7/6/2006,2006,MCSE-T2,Testing,R2,July,GLYMX,Annual,0.82,0,12.065,18.415,18.97,420,380,0.268264493,4.726214286,18.13832143,183.25,432.875,1.1868
7/6/2006,2006,MCSE-T2,Testing,R3,July,GLYMX,Annual,1.35,0,12.065,18.415,18.97,420,380,0.292652174,5.433785714,24.33864286,169.8333333,418.8333333,1.8232
7/6/2006,2006,MCSE-T2,Testing,R4,July,GLYMX,Annual,1.2,0,12.065,18.415,18.97,420,380,0.41459058,4.712607143,24.53821429,128.3333333,491.6666667,1.806
7/19/2006,2006,MCSE-T2,Testing,R1,July,GLYMX,Annual,2.57,0,29.21,31.496,22.77,433,393,0.341427536,4.596423077,23.06026923,162.5,490.375,1.4964
7/19/2006,2006,MCSE-T2,Testing,R2,July,GLYMX,Annual,3.06,0,29.21,31.496,22.77,433,393,0.292652174,4.056673077,15.34990385,183.25,432.875,1.1868
7/19/2006,2006,MCSE-T2,Testing,R3,July,GLYMX,Annual,1.89,0,29.21,31.496,22.77,433,393,0.390202899,6.113096154,23.3045,169.8333333,418.8333333,1.8232
7/19/2006,2006,MCSE-T2,Testing,R4,July,GLYMX,Annual,3.41,0,29.21,31.496,22.77,433,393,0.438978261,5.531826923,17.82151923,128.3333333,491.6666667,1.806
8/1/2006,2006,MCSE-T2,Testing,R1,August,GLYMX,Annual,1.03,0,5.334,17.399,29.55,446,406,0.317039855,4.219465517,13.59775862,162.5,490.375,1.4964
8/1/2006,2006,MCSE-T2,Testing,R2,August,GLYMX,Annual,0.95,0,5.334,17.399,29.55,446,406,0.268264493,4.661775862,11.15957759,183.25,432.875,1.1868
8/1/2006,2006,MCSE-T2,Testing,R3,August,GLYMX,Annual,4.04,0,5.334,17.399,29.55,446,406,0.243876812,6.328103448,17.42418103,169.8333333,418.8333333,1.8232
8/1/2006,2006,MCSE-T2,Testing,R4,August,GLYMX,Annual,1.53,0,5.334,17.399,29.55,446,406,0.317039855,6.598525862,8.361198276,128.3333333,491.6666667,1.806
8/31/2006,2006,MCSE-T2,Testing,R1,August,GLYMX,Annual,0.75,0,48.895,100.965,16.83,476,436,0.463365942,4.345214286,4.572,162.5,490.375,1.4964
8/31/2006,2006,MCSE-T2,Testing,R2,August,GLYMX,Annual,0.92,0,48.895,100.965,16.83,476,436,0.341427536,4.172857143,2.807607143,183.25,432.875,1.1868
8/31/2006,2006,MCSE-T2,Testing,R3,August,GLYMX,Annual,2.46,0,48.895,100.965,16.83,476,436,0.365815217,7.066642857,5.36575,169.8333333,418.8333333,1.8232
8/31/2006,2006,MCSE-T2,Testing,R4,August,GLYMX,Annual,1,0,48.895,100.965,16.83,476,436,0.487753623,6.281964286,4.168321429,128.3333333,491.6666667,1.806
9/28/2006,2006,MCSE-T2,Testing,R1,September,GLYMX,Annual,1.56,0,1.27,17.78,9.82,504,464,0.365815217,5.306785714,3.7465,162.5,490.375,1.4964
9/28/2006,2006,MCSE-T2,Testing,R2,September,GLYMX,Annual,5.54,0,1.27,17.78,9.82,504,464,0.365815217,4.644571429,2.367642857,183.25,432.875,1.1868
9/28/2006,2006,MCSE-T2,Testing,R3,September,GLYMX,Annual,6.01,0,1.27,17.78,9.82,504,464,0.41459058,6.717392857,4.85775,169.8333333,418.8333333,1.8232
9/28/2006,2006,MCSE-T2,Testing,R4,September,GLYMX,Annual,12.78,0,1.27,17.78,9.82,504,464,0.487753623,7.297964286,7.347857143,128.3333333,491.6666667,1.806
10/25/2006,2006,MCSE-T2,Testing,R1,October,GLYMX,Annual,0.38,0,1.397,19.431,4.2,531,491,0.390202899,5.236398148,4.628444444,162.5,490.375,1.4964
10/25/2006,2006,MCSE-T2,Testing,R2,October,GLYMX,Annual,0.5,0,1.397,19.431,4.2,531,491,0.365815217,4.527314815,3.946407407,183.25,432.875,1.1868
10/25/2006,2006,MCSE-T2,Testing,R3,October,GLYMX,Annual,0.83,0,1.397,19.431,4.2,531,491,0.390202899,6.347648148,7.583546296,169.8333333,418.8333333,1.8232
10/25/2006,2006,MCSE-T2,Testing,R4,October,GLYMX,Annual,0.14,0,1.397,19.431,4.2,531,491,0.512141304,6.62987037,11.46292593,128.3333333,491.6666667,1.806
11/8/2006,2006,MCSE-T2,Testing,R1,November,GLYMX,Annual,2.25,0,1.524,3.429,9.31,545,505,0.390202899,5.549194444,5.122333333,162.5,490.375,1.4964
11/8/2006,2006,MCSE-T2,Testing,R2,November,GLYMX,Annual,3.74,0,1.524,3.429,9.31,545,505,0.365815217,4.247444444,4.473222222,183.25,432.875,1.1868
11/8/2006,2006,MCSE-T2,Testing,R3,November,GLYMX,Annual,2.23,0,1.524,3.429,9.31,545,505,0.390202899,7.104944444,7.320138889,169.8333333,418.8333333,1.8232
11/8/2006,2006,MCSE-T2,Testing,R4,November,GLYMX,Annual,3.86,0,1.524,3.429,9.31,545,505,0.487753623,6.745111111,9.306277778,128.3333333,491.6666667,1.806
3/29/2007,2007,MCSE-T2,Testing,R1,March,TRIAE,Annual,3.04,86,5.461,23.749,9.77,686,646,0.365815217,,7.461925532,162.5,490.375,1.4964
3/29/2007,2007,MCSE-T2,Testing,R2,March,TRIAE,Annual,1.31,86,5.461,23.749,9.77,686,646,0.341427536,,6.12775,183.25,432.875,1.1868
3/29/2007,2007,MCSE-T2,Testing,R3,March,TRIAE,Annual,1.57,86,5.461,23.749,9.77,686,646,0.390202899,6.973515957,6.508074468,169.8333333,418.8333333,1.8232
3/29/2007,2007,MCSE-T2,Testing,R4,March,TRIAE,Annual,0.81,86,5.461,23.749,9.77,686,646,0.487753623,8.22325,6.436468085,128.3333333,491.6666667,1.806
4/17/2007,2007,MCSE-T2,Testing,R1,April,TRIAE,Annual,0.44,86,0,28.956,9.1,18,665,0.317039855,18.415,7.173232143,162.5,490.375,1.4964
4/17/2007,2007,MCSE-T2,Testing,R2,April,TRIAE,Annual,0.21,86,0,28.956,9.1,18,665,0.292652174,,7.930696429,183.25,432.875,1.1868
4/17/2007,2007,MCSE-T2,Testing,R3,April,TRIAE,Annual,0.42,86,0,28.956,9.1,18,665,0.390202899,8.103053571,6.830785714,169.8333333,418.8333333,1.8232
4/17/2007,2007,MCSE-T2,Testing,R4,April,TRIAE,Annual,0.36,86,0,28.956,9.1,18,665,0.487753623,15.45091071,9.622517857,128.3333333,491.6666667,1.806
4/25/2007,2007,MCSE-T2,Testing,R1,April,TRIAE,Annual,1.1,86,0,0,9.61,26,1,0.41459058,19.7485,14.1605,162.5,490.375,1.4964
4/25/2007,2007,MCSE-T2,Testing,R2,April,TRIAE,Annual,1.08,86,0,0,9.61,26,1,0.341427536,19.52625,11.6205,183.25,432.875,1.1868
4/25/2007,2007,MCSE-T2,Testing,R3,April,TRIAE,Annual,0.66,86,0,0,9.61,26,1,0.463365942,14.239875,15.414625,169.8333333,418.8333333,1.8232
4/25/2007,2007,MCSE-T2,Testing,R4,April,TRIAE,Annual,2.5,86,0,0,9.61,26,1,0.512141304,18.31975,18.288,128.3333333,491.6666667,1.806
5/9/2007,2007,MCSE-T2,Testing,R1,May,TRIAE,Annual,7.63,86,0,0,18.59,40,15,0.268264493,15.33525,16.3195,162.5,490.375,1.4964
5/9/2007,2007,MCSE-T2,Testing,R2,May,TRIAE,Annual,8.57,86,0,0,18.59,40,15,0.292652174,13.41966667,11.32416667,183.25,432.875,1.1868
5/9/2007,2007,MCSE-T2,Testing,R3,May,TRIAE,Annual,1.31,86,0,0,18.59,40,15,0.243876812,14.96483333,17.47308333,169.8333333,418.8333333,1.8232
5/9/2007,2007,MCSE-T2,Testing,R4,May,TRIAE,Annual,5.43,86,0,0,18.59,40,15,0.41459058,14.64733333,18.61608333,128.3333333,491.6666667,1.806
5/30/2007,2007,MCSE-T2,Testing,R1,May,TRIAE,Annual,0.75,86,0,29.845,24.01,61,36,0.21948913,4.238625,4.302125,162.5,490.375,1.4964
5/30/2007,2007,MCSE-T2,Testing,R2,May,TRIAE,Annual,1.62,86,0,29.845,24.01,61,36,0.243876812,3.698875,3.095625,183.25,432.875,1.1868
5/30/2007,2007,MCSE-T2,Testing,R3,May,TRIAE,Annual,1.12,86,0,29.845,24.01,61,36,0.268264493,7.52475,5.191125,169.8333333,418.8333333,1.8232
5/30/2007,2007,MCSE-T2,Testing,R4,May,TRIAE,Annual,2.25,86,0,29.845,24.01,61,36,0.390202899,4.41325,2.746375,128.3333333,491.6666667,1.806
6/13/2007,2007,MCSE-T2,Testing,R1,June,TRIAE,Annual,0.48,86,0,0,23.64,75,50,0.073163043,4.34975,2.619375,162.5,490.375,1.4964
6/13/2007,2007,MCSE-T2,Testing,R2,June,TRIAE,Annual,-0.16,86,0,0,23.64,75,50,0.048775362,4.175125,2.44475,183.25,432.875,1.1868
6/13/2007,2007,MCSE-T2,Testing,R3,June,TRIAE,Annual,0.4,86,0,0,23.64,75,50,0.073163043,9.667875,4.968875,169.8333333,418.8333333,1.8232
6/13/2007,2007,MCSE-T2,Testing,R4,June,TRIAE,Annual,0.44,86,0,0,23.64,75,50,0.146326087,6.12775,4.54025,128.3333333,491.6666667,1.806
7/6/2007,2007,MCSE-T2,Testing,R1,July,TRIAE,Annual,0.27,86,0.381,0.381,22.41,98,73,0.024387681,5.796642857,6.830785714,162.5,490.375,1.4964
7/6/2007,2007,MCSE-T2,Testing,R2,July,TRIAE,Annual,0.52,86,0.381,0.381,22.41,98,73,0.024387681,3.927928571,4.059464286,183.25,432.875,1.1868
7/6/2007,2007,MCSE-T2,Testing,R3,July,TRIAE,Annual,0.25,86,0.381,0.381,22.41,98,73,0.024387681,8.531678571,6.898821429,169.8333333,418.8333333,1.8232
7/6/2007,2007,MCSE-T2,Testing,R4,July,TRIAE,Annual,0.5,86,0.381,0.381,22.41,98,73,0.024387681,8.019142857,11.94707143,128.3333333,491.6666667,1.806
7/25/2007,2007,MCSE-T2,Testing,R1,July,TRIAE,Annual,1.97,86,0,0,20.57,117,92,0.097550725,6.24205,9.8425,162.5,490.375,1.4964
7/25/2007,2007,MCSE-T2,Testing,R2,July,TRIAE,Annual,-2.34,86,0,0,20.57,117,92,0.121938406,4.4196,7.1374,183.25,432.875,1.1868
7/25/2007,2007,MCSE-T2,Testing,R3,July,TRIAE,Annual,0.56,86,0,0,20.57,117,92,0.097550725,7.4803,12.51585,169.8333333,418.8333333,1.8232
7/25/2007,2007,MCSE-T2,Testing,R4,July,TRIAE,Annual,0.33,86,0,0,20.57,117,92,0.170713768,8.33755,16.8021,128.3333333,491.6666667,1.806
8/15/2007,2007,MCSE-T2,Testing,R1,August,TRIAE,Annual,1.07,86,0,5.08,21.72,138,113,0.243876812,4.3942,10.795,162.5,490.375,1.4964
8/15/2007,2007,MCSE-T2,Testing,R2,August,TRIAE,Annual,1.41,86,0,5.08,21.72,138,113,0.243876812,3.48615,12.45235,183.25,432.875,1.1868
8/15/2007,2007,MCSE-T2,Testing,R3,August,TRIAE,Annual,0.84,86,0,5.08,21.72,138,113,0.21948913,4.48945,22.91715,169.8333333,418.8333333,1.8232
